,body,school,class_of
202,"
Decision: RejectedObjective:
SAT I (breakdown): 2180 (730,710,740 - one sitting)
ACT (breakdown):
SAT II: Math II 730, Lit 750
Unweighted GPA (out of 4.0): 3.93
Weighted GPA: 4.46 (didn't report)
Rank (percentile if rank is unavailable): 1
AP (place score in parenthesis): 3 AP's - 2 5's, 1 4
IB (place score in parenthesis):
Senior Year Course Load: 3 AP's - AP Lit, AP Human Geo, AP Physics + French 3
Major Awards (USAMO, Intel etc.): Commended StudentSubjective:
Extracurriculars (place leadership in parenthesis): Student Council President (4 years, 8 hours a week) + some other leadership positions within school (all for four years each, 4+ hours a week)
Job/Work Experience: Summer retail job
Volunteer/Community service: Founder and president of a charity that has raised over 70,000 USD and has received several awards from the Indonesian government + president of another charity that has given half/full scholarships to 150+ impoverished kids in Indonesia - 3,500 hours in total for these two over 4 years
Summer Activities: Retail job
Essays (rating 1-10, details): 6/10, my teachers and editors all really liked my essays and so did I (I used to think they were like 9/10), but now I feel like they weren't that stellar and their messages were kind of generic. My Common App didn't show my personality that well, but I think my supps really did.
Recommendations (rating 1-10, details):
Teacher Rec #1: 8/10 - AP Science teacher, she wrote about my academics (I got the highest AP score in her class last year) and a lot about my EC's (Charity + StuCo)
Teacher Rec #2: 6/10 - AP Cal teacher, talked about what I add to the classroom dynamic and how I am in the top 3 students of her entire teaching career (she adored me lmao)
Counselor Rec: Not sure, but it came from my principal and she's very good at these things
Additional Rec: StuCo advisor, she talked basically about how community-oriented I am and about my work with StuCoOther
Applied for Financial Aid?: Yes
Intended Major: Public Policy, Political Science
State (if domestic applicant):
Country (if international applicant): Indonesia (US dual citizen)
School Type: International
Ethnicity: Asian
Gender: F
Income Bracket: Below 100,000 USD
Hooks (URM, first generation college, etc.): I'm gay?? Not sure if that's a hook anymore, but I wrote about the discrimination I've faced in Indonesia for being gay for my Common App)Reflection 
Strengths: Volunteer work, rec letters
Weaknesses: Average scores and academics, no math in senior year (AP Cal was the highest level math course in my school, but I already finished it last year)
Why you think you were accepted/waitlisted/rejected: I think my essays were too all over the place. I mean, they were good, but they didn't really contribute to an overall theme. I was trying to theme my application around how I am extremely community-oriented and my rec letters really helped that, but I only talked about caring about my community in the 'what matters' essay.
Where else were you accepted/waitlisted/rejected: Haven't applied anywhere else yet.
General Comments: I'm pretty bummed right now, but I know Stanford only accepts + defers a small percentage of REA applicants so I'm okay. I was expecting a rejection anyway lol. I'm glad I applied REA, because this application taught me a lot of things about the college application process, so hopefully I won't make the same mistakes in the RD round. Looking back I think I should have applied to Stanford RD instead, because Stanford was my #1 school and I would have avoided making some of the mistakes I made applying REA. Congrats to everyone who got in! 
My advice to future applicants is not to let a lot of people know you're applying. I originally kept it a secret, but one of my friends told my teacher and the teacher told everyone else, so my whole school knew I was applying even though I didn't want anyone to know. They all thought I was a shoo-in, so I honestly don't know how to tell them I got outright rejected. Especially since I am the only one applying to Stanford + Ivy League schools in my school this year. ",Stanford,2021
203,"
Decision: Accepted
Objective:
Old SAT (breakdown): 2390/2400 (800M 800CR 790W b/c of 8/12 in essay lol)
ACT (breakdown): 36 (36E 36M 35R 36S)
SAT II: 800 Math II and 800 Chemistry
Unweighted GPA (out of 4.0): 4.0
Weighted GPA:
Rank (percentile if rank is unavailable): 1/400
AP (place score in parenthesis): AP Bio (5), AP Cal AB (5), AP Chem (5), AP Lang (4)
IB (place score in parenthesis):
Senior Year Course Load: AP Stats, AP Lit, AP Physics 1, Economics/US Gov, Upperclassman Genetics course at University
Major Awards (USAMO, Intel etc.): 2-time AIME qualifier, 2-time ISEF Finalist, Biology Olympiad Semifinalist, National Merit Semifinalist(Very) Subjective
Extracurriculars (place leadership in parenthesis): Research at local university about the central dogma of biology, Science Olympiad (Founder/President), Science Bowl (Founder/Captain), Mu Alpha Theta (President), piano for 10+ years
Job/Work Experience: none lol
Volunteer/Community service: Volunteer at nursing home over the summers and tutor students every morning.
Summer Activities: Nursing home (see above), Interned at a Duke cancer biology lab, National Beta Convention
Essays (rating 1-10, details): honestly what I think made all the difference
Common Application: 10/10 - Spent months on it, probably the best essay I’ve ever written (I'm usually the type of person who thinks everything I touch is crap). Wrote about my longstanding love for science and the many ways I have explored it through the years.
Intellectual Vitality: 9/10 - was also about science so could have seemed a little redundant. Talked about a research experience and how I was excited to uncover a problem, tackle challenges, and continue trying ideas for the future.
Letter to Roommate: 9/10 - demonstrated my knowledge of Stanford and briefly mentioned some of my favorite things about it. Then went into a talk about my conversion to a foodie and hope for our future friendship
What Matters to Me: 7/10 – could’ve been bad because it was about piano and I didn’t have a supplement. Also wasn’t too specific and was kinda stereotypical for an Asian. Wrote about how piano was a way to relax my mind and complement my science side.
Recommendations (rating 1-10, details): what I was worrying and freaking out about
Teacher Rec #1: 9/10 - my Organic/AP Chem teacher. I was one of her best students in her class and she loved me. Was also the Bio Olympiad Sponsor (strange I know)
Teacher Rec #2: 6/10 - my math teacher last year. I had one of the highest grades she ever had but I’m not sure if she knew me that well outside of grades and awards. I really didn’t talk to her that much so she never got to know my humor or my experiences. Probably generic
Counselor Rec: 9/10 - regularly got into touch with him and we talked a lot about college and everything I’ve done. Great guy who really thinks highly of me.
Additional Rec: Nope
Interview: 8.5/10 – Aside from a potentially dubious comment on my choice of beverage at Starbucks (peppermint mocha), it was pretty great! We talked for 45 minutes about what my interests, strengths, weaknesses, my fascination with speed, etc. The only potentially bad thing was that for my pet peeves when I just rambled something about communication. In the end, though, she told me I would be a perfect match for Stanford with my motivation and dedication.Other
Applied for Financial Aid?: Of course
Intended Major: Human Biology
State (if domestic applicant): Trying to maintain a tiny bit of privacy here, so let’s just say South/Southeast
Country (if international applicant):
School Type: Public
Ethnicity: Chinese
Gender: M
Income Bracket: $60000-80000
Hooks (URM, first generation college, etc.): Weak sibling legacy who attended a decade ago.Reflection
Strengths: Scores/GPA, taking initiative of my own science learning, loving what I do, underrepresented geographical region
Weaknesses: Stereotypical Asian with STEM/piano accomplishments, no publications or supplements to show for them, potentially bland recs
Why you think you were accepted/waitlisted/rejected: I was very genuine in my essays and didn’t try to seem to be a perfect student. My curiosity and passion for science really shown through in my essays.
Where else were you accepted/waitlisted/rejected: Also applied to Harvard/MIT RD, will updateGeneral Comments
For people who aren’t applying this year, you still have time to get your GPA/scores to the level you want. Working on those will make you more competitive. This is pretty cliché, but don’t do things just to look impressive to colleges. They’ll know. Outside of class, my advice would be to follow your passions and develop good relationships with your teachers. You don’t have be the best well-rounded student to get in.
For seniors, the only thing in your control now is basically the essays. It would make things a lot easier to start essays early in the summer (for future years’ applicants). Personally, I spent 4 months to write what the best essays I had ever written. I’m pretty sure that with mediocre essays, I would have been a faceless Asian in a sea of impressive applicants. The essays are super important, making you not just competitive but COMPELLING. Demonstrate your interests and show them what drives you to get out of bed in the morning (excluding coffee, unless you genuinely are interested in its properties or effects on society lol). ",Stanford,2021
204,"
Decision: Accepted
Objective:
SAT I (breakdown): none
ACT (breakdown): 34, 35E/33M/35R/34S
SAT II: 740 Math II, 720 USH
Unweighted GPA (out of 4.0): 3.92
Weighted GPA: 4.63
Rank (percentile if rank is unavailable): top5%
AP (place score in parenthesis): AP NSL (5), APUSH (5), AP Calc AB (5), AP Psych (5), AP Macro (4), AP Micro (4), taking: AP Lang, AP Studio Art, AP Stat
IB (place score in parenthesis): none
Senior Year Course Load: AP Lang, AP Studio Art, AP Stat, Linear Algebra, Personal Finance, Honors World, Science Internship
Major Awards (USAMO, Intel etc.):
Subjective:
Extracurriculars (place leadership in parenthesis): Varsity Girls Golf (Founder), international book club (founder), Jack and Jill (secretary), School Journal (business manager)
Job/Work Experience: Marketing intern, work at VERY well-known awards show as an intern
Volunteer/Community service: 300 hours, various things
Summer Activities: Golf, marketing intern
Essays (rating 1-10, details):
Common App Essay: 9/10, talked about founding a varsity sport that is still a symbol of power and elitism as a black female.
Intellectual Vitality 8/10, talked about working the election polls as a teen. Pretty sure only three counties in the country allow students to do that, so even if it wasn't particularly insightful it was a unique experience.
Roommate 9/10, made sure it was super specific and tried to do an actual letter to an actual roommate.
Recommendations (rating 1-10, details):
Teacher Rec #1: 6/10, definitely generic, from my Physics teacher, definitely not a ""bad"" rec but probably didn't add any additional insight.
Teacher Rec #2: 8/10, there was this long, drawn-out process for this teacher because everyone wanted this teacher and I got them so I am assuming that it is probably pretty decent if they picked me.
Counselor Rec: 10/10 DEFINITELY the best rec ever, checked ""best in career"" for everything except GPA (duh).
Additional Rec: 9/10, person was a fortune-100 director, wrote about how i will be successful.
Other
Applied for Financial Aid?: yes duh
Intended Major: Product Design
State (if domestic applicant): East Coast
Country (if international applicant):
School Type: Public, #1 in the state
Ethnicity: Black
Gender: F
Income Bracket: a lot
Hooks (URM, first generation college, etc.): URM
Reflection
Strengths: essays, rec
Weaknesses: not strong STEM classes considering I applied for engineering
Why you think you were accepted/waitlisted/rejected: no clue? it would be hella hypocritical if I said that I knew why i got accepted after the fact, as with all these schools it is super random and weird.
Where else were you accepted/waitlisted/rejected: no where yet
General Comments: good luck! #pray dm me if u want help ",Stanford,2021
205,"
Decision: AcceptedObjective:
SAT I (breakdown): OLD 2350: 800 M, 790 R, 760 W; NEW 1550: 800 M, 750 R&W
ACT (breakdown): N/A
SAT II: 800 on Math II, Physics, Biology E, Biology M
Unweighted GPA (out of 4.0): 4.0
Weighted GPA: 4.67 / 5.00
Rank (percentile if rank is unavailable): 1 in 522
AP (place score in parenthesis): Environmental Science (5), Calculus AB (5), Statistics (5), Calculus BC (5), Music Theory (5), US Government (4), Human Geography (4), Physics 1 (4), Physics 2 (5), Biology (5), English Language (4), Capstone Seminar (5), World History (5)
IB (place score in parenthesis): N/A
Senior Year Course Load: AP Chemistry, AP Physics C, AP English Literature, AP US History, AP Capstone Research, AP Computer Science A, Linear Algebra, Science Department Aide
Major Awards (USAMO, Intel etc.): Numerous Maryland State Music Teacher Association (MSMTA) theory and keyboard awards, National AP Scholar, National Merit Semifinalist, smaller local awardsSubjective:
Extracurriculars (place leadership in parenthesis): Piano, Math Team (Captain), Envirothon Team (Captain), Chemathon Team, Key Club (President), Tutoring (biology, physics, chemistry, calculus), violin/orchestra (Chesapeake Youth Symphony Orchestra, section leader)
Job/Work Experience: Summer intern at county State's Attorney's Office
Volunteer/Community service: Kiwanis Club (see Key Club), Chinese School (led student volunteer organization)
Summer Activities: Internship at SAO, enrichment camp in China
Essays (rating 1-10, details): Common App (9/10), Intellectual Vitality (8/10), Roommate (9/10), What Matters (7/10)Recommendations:
Teacher Rec #1: 10/10 English teacher; has known me for over 2 years, knows me well as a student and a person
Teacher Rec #2: 7/10 Biology teacher; has known me for over 3 years, but doesn't know me as well as a person
Counselor Rec: 8/10 Same as Teacher Rec #2, but probably just has a nicer recommendation
Additional Rec: N/A
Interview: 9/10 Lovely interviewer; we actually went over the planned one hour by 10-15 minutesOther:
Applied for Financial Aid?: Yes, CSS and FAFSA
Intended Major: (1) Biomedical Computation, (2) Mathematical and Computational Science, (3) Political Science
State (if domestic applicant): MD
Country (if international applicant):
School Type: Public
Ethnicity: Asian
Gender: FemaleReflection:
Strengths: Academics (grades/classes), test scores (sort of)
Weaknesses: Stereotypical Asian (i.e. science and math, piano and violin), lack of stand-out awards
Why you think you were accepted/waitlisted/rejected: My applications was relatively well-rounded and diverse.General Comments:
- Always, always, ALWAYS get other people to proofread your essays. Especially people who know you well (i.e. family, close friends, a teacher who really likes you, etc.)
- Don't be repetitive in your essays. Saying something once in one essay gets the point across as well as saying it four times in four essays. You want to tell AS MUCH AS POSSIBLE in your essays, so find a way to make them all different.
- Let your own voice and character shine through.Be honest and humble, but don't be afraid to brag a bit. Just make sure you don't sound conceited when praising yourself.
- Be consistent. You don't want an application that's STEM-oriented and then say you want to be a Lit major. Or vice versa.
- Don't slack off senior year. Your senior year schedule is crucial, especially for top colleges like Stanford. They want to make sure the rigor of your senior courseload matches those of your first three years of high school.
- Build good relationships with your teachers. Not only will this help you with college applications, but it will allow you to enjoy your classes more. ",Stanford,2021
206,"
Decision: Accepted
Objective:
SAT I (breakdown): 1510 (760 M, 750 RW)
ACT (breakdown): 34 (36 M, 36 S, 33 R, 32 E)
SAT II: 800 Math 2, 760 Chem
Unweighted GPA (out of 4.0): 4.0
Weighted GPA: 4.49
Rank (percentile if rank is unavailable): 3/~800
AP (place score in parenthesis): Chem (5), Calc BC (5), Psych (5), Comp Sci (5), US History (5), Lang (5), Bio (5), Physics C (5/5)
IB (place score in parenthesis): n/a
Senior Year Course Load: AP Stats, AP Enviro, AP Lit, AP Macroecon, AP US Gov
Major Awards (USAMO, Intel etc.): nothing major, just some little school awards
Subjective:
Extracurriculars (place leadership in parenthesis): Peer tutoring, Girls who Code, Heal the Bay club, Theater Production/set design
Job/Work Experience: worked at a restaurant over the summer
Volunteer/Community service: Worked at animal shelter
Summer activities: job, surf camp
Essays (rating 1-10, details): 8/10. I did more telling than showing 
Recommendations (rating 1-10, details):
Teacher Rec #1: 9/10, very close
Teacher Rec #2: 7/10, ehh didn't get to read
Counselor Rec: ??
Additional Rec: none
Interview: none
Other
Applied for Financial Aid?: no
Intended Major: Chemical Engineering
State (if domestic applicant): CA
Country (if international applicant):
School Type: large public
Ethnicity: white
Gender: F
Income Bracket: 500K+
Hooks (URM, first generation college, etc.): none
Reflection
Strengths: scores?
Weaknesses: not a lot of ECs, no research, and no major awards...
Why you think you were accepted/waitlisted/rejected: i think my essays were actually better than I thought they were, looking back especially the stanford specific ones really helped showcase who I am
Where else were you accepted/waitlisted/rejected: nowhere else for now, we'll see about USC and the publics 
General Comments: I still can't believe it. I think I proved that an unhooked applicant from CA with average ECs can still get into Stanford  work hard on those essays! as long as your essays show the real you, you're good. I like to believe that the admissions officers tend to accept/reject based on fit, and so if your essays are honest, you'll get the right decision. So if you're rejected, it's probably because you're not a good fit for the school, and you're better off somewhere else. You will all find a perfect match ! ",Stanford,2021
207,"
Decision: Accepted
Objective:
SAT I (breakdown): 1560 New SAT (760 Reading/Writing, 800 Math)
ACT (breakdown): 36 C (36 E, 35 M, 36 R, 35 S)
SAT II: 750 Math II, 720 US History
Unweighted GPA (out of 4.0): 4.0
Weighted GPA: 4.4
Rank (percentile if rank is unavailable): 3/225
AP (place score in parenthesis): Chem (4) , USH (4), WH (5), US Government (4)
IB (place score in parenthesis): None
Senior Year Course Load: AP Physics C: Mechanics, AP English Lit., AP Calc AB, Physics, Spanish 4
Major Awards (USAMO, Intel etc.): Congressional Award Gold Medalist, National Merit Semifinalist
Subjective:
Extracurriculars (place leadership in parenthesis): Junior and Senior Class President (rapped my speech lol), Tennis, Lincoln-Douglas Debate (Executive Board on Speech and Debate Team, tied for 9th in State), Chambers Ensemble (my school's honor choir), Co-Captain of Quiz Bowl Team (Qualified to Nationals twice)
Job/Work Experience: None
Volunteer/Community service: Words can't explain how much of an impact service had my application - over the years, I accumulated over 1000 community service hours. What began as a way to fulfill my school's NHS requirement (20 hours a year) became a way for me to explore my passions and meet amazing new people.
-Founded my own 501(c)(3) nonprofit organization offering free and structured standardized test prep to underprivileged high school students - to date, we've had hundreds of students in multiple states - Ohio, Virginia, Washington DC - as well as around 50 student volunteers and thousands of dollars in donations. We officially partnered with a school district and the local public library to hold workshops.
-Played piano for senior citizens at a local nursing home and also for children at a local children's hospital - created a program to connect high school students and provide them with musical volunteering opportunities.
Summer Activities: ACT tutoring, debate camp, sleeping in, playing League
Essays (rating 1-10, details):
Common App: 9.5/10 - My best essay. Wrote about the mysteriousness of doors and how I backed out into my garage door while it was still closed and got stuck, and how it inspired me/connected to create a door for others through the ACT.
Roommate: 7.5/10 - More on the generic side, shared my love for food and some of my other quirks
Intellectual Vitality: 8.5/10 - Wrote about what I'd learned from the different aspects of managing a nonprofit - opening my first bank account, filling out tedious paperwork, and educating students from different backgrounds.
What Matters: 8.5/10 - Wrote about my love for sneakers (Jordan 1's baby) and how they represent diversity, passion, and community.
Recommendations (rating 1-10, details):
Teacher Rec #1: 10/10 From my 11th grade English teacher, dope letter from an inspiring dude that I was very close to - he said that I was one of the best he ever had and emphasized my leadership and community service. Gave him a big hug after I got in.
Teacher Rec #2: 9.5/10 From my APUSH teacher, never got to read, but we're tight and she's awesome so I assume it was awesome!
Counselor Rec: 10/10 Over four years, my guidance counselor and I got pretty close. She inspired me to get out more and become more social (freshman year I was a meganerd), meet new people, and create opportunities for myself. She wrote about how I helped two members of our football team improve four points on the ACT and how I was able to connect and mold my teaching style to them. Amazing letter, probably couldn't have gotten in without these.
Additional Rec: 8/10 From my Lincoln-Douglas Debate Coach, who's also my math teacher - Never got to read this one, but I worked hard in debate and we have a pretty good relationship, and I was pretty good but wasn't a state champion nor was I nationally ranked, but it was probably pretty solid.
Interview: 8.5/10 This was my first interview and it was for Stanford!! (oh god). Fortunately, my interviewer was an awesome person and was super easy to talk to. Overall, I talked a little fast, gave a cringey answer or two but we connected, it was laid-back, and I found out a lot about Stanford and how it would be a good fit for me. Ran about 20 minutes over.
Other
Applied for Financial Aid?: No
Intended Major: Public Policy
State (if domestic applicant): OH (go Cavs)
Country (if international applicant): USA
School Type: Small Public
Ethnicity: AZN
Gender: M
Income Bracket:
Hooks (URM, first generation college, etc.): Cambodian (Underrepresented Asian??)
Reflection
Strengths: Essays, Service, Recommendations, not a ""stereotypical Asian"" (STEM, no leadership)
Weaknesses: Roommate Essay (generic), AP Tests - only took 4 AP Classes before I applied, SAT Subject Test scores, lack of awards, somewhat generic extracurriculars
Why you think you were accepted/waitlisted/rejected: I think that I was genuine in my essays, and showed passion for my activities and a genuine and invested interest in my future major - both of which were confirmed through teacher recommendations. Honestly, connecting with teachers and getting to know them on a personal level might've been the most important thing I did throughout high school.
Where else were you accepted/waitlisted/rejected: Still waiting on Ohio State and U of Michigan. Go Stanford!
Congrats to everyone that got in, and to everyone that didn't - you are all amazing and will all end up at amazing schools. Happy Holidays! ",Stanford,2021
208,"
Decision: Accepted
Objective:
SAT I (breakdown): 1540 (but after submission date)
ACT (breakdown): 35
SAT II: 800 (Math), 720 (Chemistry)
Unweighted GPA (out of 4.0): 4.0
Weighted GPA: 4.7 (10-11)
Rank (percentile if rank is unavailable): 5/450
AP (place score in parenthesis): Four 5s, one 4
IB (place score in parenthesis):
Senior Year Course Load: FIve APs
Major Awards (USAMO, Intel etc.): National Merit Semi-finalist (likely finalist)
Subjective:
Extracurriculars (place leadership in parenthesis): President of computer club, but otherwise not that much
Job/Work Experience: 1 summer software developer
Volunteer/Community service: Minimal
Summer Activities: Stanford Summer College program - two computer science classes - A and A+ grades; JHU CTY (2 summers); Stanford EPGY (2 summers)
Essays (rating 1-10, details): Probably OK, but definitely not great
Recommendations (rating 1-10, details): Unknown
Teacher Rec #1:
Teacher Rec #2:
Counselor Rec:
Additional Rec:
Interview: No
Other
Applied for Financial Aid?: No
Intended Major: Computer Science
State (if domestic applicant): CA
Country (if international applicant):
School Type: Public high school
Ethnicity: White
Gender: M
Income Bracket: not poor
Hooks (URM, first generation college, etc.): Parents are legacy
Reflection
Strengths:
Weaknesses:
Why you think you were accepted/waitlisted/rejected:
* Test/scores, grades, strength of schedule
* Getting As in Stanford courses, three summers at Stanford
* Legacy
* 7 years of watching Great Courses lectures on a daily basis
* A heck of a lot of luck
Where else were you accepted/waitlisted/rejected:
NA
General Comments:
Good luck to all! (Posted by parent)
Please only post results using the given format so that this thread can serve as a valuable resource for future applicants. There is another thread provided for discussion, congrats, etc. Non-result posts will be deleted. ",Stanford,2021
209,"
Decision: Rejected
Objective:
SAT I (breakdown): 2400
SAT II: Chem: 780 Math II, Bio E, Physics: 800
Unweighted GPA (out of 4.0): 3.94
Rank: who even knows, I think I'm top 9% but after this rejection I might as well be last... 
AP (place score in parenthesis): Euro, USH, AB, Lit: 5
IB (place score in parenthesis): Don't even know what these are
Senior Year Course Load: Band, Religion, APLit, APChem, APSpanish4, AP Calc BC, AP Gov, AP MacroEcon
Major Awards (USAMO, Intel etc.): District Science Finalist, Research Grants, Heart Health Scholar (USG), Recipient of Awards in Innovation at UCIrvine Summer Research Institute, AP Awards, School Awards for Service...none of it mattered in the end
Subjective:
Extracurriculars (place leadership in parenthesis): in some clubs, Marching Band Drum Major for Three Years (Awarded lol), Not Much outside of music like jazz and stuff
Job/Work Experience: Worked for a educational startup that built tools to teach python to students (marketing intern for three years), Research at Stanford for one year on the effect of extensive lipid panel blood work ranging from simple oils to complex triglycerides
Volunteer/Community service: bunch of random community service, accumulated 400 hours at local hospital
Summer Activities: Medical Camp at Stanford, COSMOS, Research and Medical Camps at UC Irvine. Other than that I tried to have fun during the summer...obviously a mistake
Essays (rating 1-10, details):
Common App: 9.5/10 Pretty Good, talked about a dark time in mi vida, super personal but counselor said it was inspiring
What Matters to You: 10/10 Wrote about something pretty strange, a phobia I have and how it's influenced me
Roommate: 8/10 Not very unique, kinda bland meh
Intellectual Vitality: 8:5ish/10 talked about music and that weird stuff I do with it; tied it to my what matters to you Essay and my common app essay
Recommendations (rating 1-10, details):
1) APUSH Teacher: 10/10 I read it from the previous year, marked me one below best students ever. I was happy with it
2) AP Chem Teacher: 8/10 meh meh I had to choose someone
Counselor Rec: 8.5/10 seemed pretty good but she's a counselor so she probably mixed me up with the other fifty Indian kids she has
Additional Rec: ?/10 looking back I regret asking my band director for a rec...
Interview: Cali
Other
Applied for Financial Aid?: No
Intended Major: Interest as Biology
State (if domestic applicant): CA
Country (if international applicant):
School Type: Catholic High School
Ethnicity: Indian
Gender: Attack Helicopter
Income Bracket: Highest
Hooks (URM, first generation college, etc.): None
Reflection
Strengths: None
Weaknesses: My existence
Why you think you were accepted/waitlisted/rejected: for starters my race, not really unique, was never homeless nor was I traumatized as a child. I am not an URM. I am not an athlete. I am Indian. I live in the Silicon Valley. I can't donate a building.
Where else were you accepted/waitlisted/rejected:
General Comments: Hopefully, I can get into UC Berkeley and make Stanford regret the day they decided to reject me. I will make them remember December 9th, 2016. Mark my words.
Please only post results using the given format so that this thread can serve as a valuable resource for future applicants. There is another thread provided for discussion, congrats, etc. Non-result posts will be deleted. ",Stanford,2021
210,"
Decision: Accepted
Objective:
new SAT I (breakdown): 1550 (750 E/R, 800 M) - March 2016
ACT (breakdown): 35 (36, 35, 34, 33) 29 writing
SAT II: 800 USH, 800 WH, 780 Math II
Unweighted GPA (out of 4.0): 4.0
Weighted GPA: 4.8
Rank (percentile if rank is unavailable): 1/600
AP (place score in parenthesis): 5's on Seminar, USH, WH, Eng Lang, Psych; 4 on Physics 1
IB (place score in parenthesis):
Senior Year Course Load: AP Stats, AP Econ/Gov, Prep Anatomy, AP Calc BC, AP Research, AP Eng Lit
Major Awards (USAMO, Intel etc.): nope lol
Subjective:
Extracurriculars (place leadership in parenthesis): 3 museum internships (1 paid assistant to the curator, other 2 unpaid), art club treasurer, homeless outreach volunteer, volunteer art class assistant, painting
Job/Work Experience: year-long paid internship
Volunteer/Community service: mentioned above.
Summer Activities: Stanford Summer Program (Humanities Institute - attended on full scholarship), museum internships
Essays (rating 1-10, details): 8-9/10, wrote about my love for art and museums
Recommendations (rating 1-10, details):
Teacher Rec #1: AP Capstone teacher, probably generic. (5/10)
Teacher Rec #2: AP US and World teacher, I know it was pretty great because we're close and he told me he put a lot of effort into it. (9/10)
Counselor Rec: Probably pretty bad, I just met her this year and she doesn't know me well. (5/10)
Additional Rec: Stanford Summer Humanities Institute Professor
Interview: none
Other
Applied for Financial Aid?: You bet, applied through Questbridge National College Match!
Intended Major: History/Art History
State (if domestic applicant): Caliiiiffoooorrniiiaa Loveeee
Country (if international applicant):
School Type: Large Public, sends about 5 kids to Ivies every year
Ethnicity: White
Gender: Female
Income Bracket: 10-15k (aka poor)
Hooks (URM, first generation college, etc.): first gen
Reflection
Strengths: Academics, unpopular major, first gen/financial struggles, unique essays (MOST IMPT IMO)
Weaknesses: white female, recs, lack of in-school ECs
Why you think you were accepted/waitlisted/rejected: Summer Program + Professor rec..? And ESSAYS ARE SUPER IMPT!!!!
Where else were you accepted/waitlisted/rejected:
To those of you applying to your dream schools in future years: DO NOT GIVE UP NO MATTER WHAT ANYONE TELLS YOU. AND DON'T SPEND YOUR TIME COMPARING YOURSELF TO OTHER PEOPLE. I spent 3 years on these results threads thinking that I could never get in anywhere, but I ended up getting in to my first choice. We are all unique people with unique backgrounds! GOOD LUCK EVERYONE  ",Stanford,2021
211,"
Decision: Deferred
Objective:
SAT I (breakdown): 2130 (Math-720, Writing-750, Reading-660)
ACT (breakdown): 32 (Math-35, English-33, Reading-30, Science-30)
SAT II: Physics-750, Math-790
Unweighted GPA (out of 4.0): 3.99
Weighted GPA: 4.2
Rank (percentile if rank is unavailable): 1
AP (place score in parenthesis):
IB (place score in parenthesis): Predicted scores- English SL -6, French SL -7, Chemistry SL-7, Physics HL-7, Math HL-7, Economics HL-7
Senior Year Course Load: English SL, French SL, Chemistry SL, Physics HL, Math HL, Economics HL, Theory of Knowledge
Major Awards (USAMO, Intel etc.): Nothing too big
International awards: All Tournament Team at soccer ISSTs (most prestigious international school sports tournament in Europe)
School awards: Scholar athlete (3 years), 9th and 10th grade english award, HL Physics I award
Subjective:
Extracurriculars (place leadership in parenthesis): Varsity basketball (captain 11th and 12th grade), National Honor Society (secretary), founder of science club, buddy squad (leader), varsity soccer, theater crew
Job/Work Experience:
Volunteer/Community service: Administration at preschool, head coach of local basketball league, assistant coach of elementary girls basketball
Summer Activities: Preschool administration and lots of studying (nothing impressive)
Essays (rating 1-10, details): Common app (9-very personal and showed a lot about me) Roommate (9-showed my quirkiness and displayed who i am) intellectual vitality (8-not that interesting but I put an interesting spin on the format) what matters to you (8-topic might have been a bit generic but it was an honest essay)
Recommendations (rating 1-10, details):
Teacher Rec #1: 10 My counselor read it and said it was really impressive.
Teacher Rec #2: 10 My counselor read it and said it was really impressive.
Counselor Rec: 9 I've known him for a while and he even took me under his wing to help other students with their college apps.
Additional Rec:
Interview: -
Other
Applied for Financial Aid?: No
Intended Major: Undeclared engineering
State (if domestic applicant):
Country (if international applicant): Canadian living in Egypt
School Type: Private
Ethnicity: White
Gender: Female
Income Bracket: -
Hooks (URM, first generation college, etc.): Lived through two revolutions
Reflection
Strengths:
Weaknesses: Standardized tests, lack of one activity that I excel in, lack of impressive awards
Why you think you were accepted/waitlisted/rejected: Essays, GPA and recommendations
Where else were you accepted/waitlisted/rejected: No other decisions made ",Stanford,2021
212,"
Decision: Accepted
My stats on the QB thread: http://talk.collegeconfidential.com/questbridge-programs/1941336-2016-2017-questbridge-national-college-match-results-p1.html
Congratulations to everyone accepted and good luck to those still applying! ",Stanford,2021
